,tweet_id,text
956,787038093727719424,BREAKING: U.S. Senate Moves To Investigate Donald Trump’s Russian Connection (DETAILS) https://t.co/n5ogReusjD
957,786953679165194240,Obama Just Warned Trump: Don’t Attack My Wife Or There Will Be Hell To Pay https://t.co/OwOWzEXxoK
958,786972381575249920,"Amid sexual assault allegations against Donald Trump, Twitter users share why alleged victims may not come forward."
959,786940576138661888,"Despite 2001 Promise, Donald Trump Made No 9/11 Donations in Year After Attack, Audit Finds  - ABC News - https://t.co/qOO3FWzS6e via @ABC"
960,786936641915150336,One good effect the Trump sexual assault allegations have had: it has caused a national discussion about sexual assault to begin.
961,787044645243060224,Trump camp puts forward witness to refute sex assault claim #WomenWhoVoteTrump #MAGA #FridayFeeling  https://t.co/SrdVxOuutI
962,787045718968176644,Trump camp puts forward witness to refute sex assault claim https://t.co/T9YLCQmB04 via @nypost
963,787018640562327553,Breaking! Wikileaks reveal The State Department and the AP worked together to cover up Hillary's emails https://t.co/bsIYQyEaaF
964,786946368489287680,Michelle Obama Speaks For The Nation As She Blisters Trump For Bragging About Sexual Assault - https://t.co/ySpmKeS7jO
965,786945483499511809,@FoxNews @Darthjenny  the most despicable thing hillary ever did was defend that rapist
966,786929209608249344,A woman accused Trump of sex assault. Lou Dobbs tweeted her phone number. https://t.co/5VZreXOz0A
967,787028371335151616,PerezHilton : Watch ANOTHER #Apprentice contestant accuse #DonaldTrump of sexual assault! … https://t.co/Cp0bPum1Tf) https://t.co/cPJ1QJeVPc
968,786979134400409600,Donald Trump is going after a Mexican billionaire to attack The New York Times: https://t.co/Pd4wktuB0M via @AOL Turning ur back on hispanic
969,787050328524988416,House Dems asking FBI to investigate @realDonaldTrump campaign for information on whether knew about Podesta hacking.
970,786985295828967424,Fox Business host Lou Dobbs tweets phone number and address of Donald Trump sexual assault accuser https://t.co/A9J6saP3Bl
971,786957953152774144,"Despite 2001 Vow, Trump Made No 9/11 Donations in Year After Attack, Audit Finds  - ABC News https://t.co/GJZq1nk1rg (via @ABC)"
972,786979696441450497,WSJ: Donald Trump will blame Mexican billionaire Carlos Slim for NYT sexual harassment stories… https://t.co/Qjnhy8bQ2W via Forbes
973,786953490430038016,You Won't Believe What Hacking Hillary's Emails Reveal https://t.co/qgKv0yhUbu
974,786987267155898368,Obama unleashes blistering attack on Trump - Politico https://t.co/6tL69y21RC https://t.co/PzbQ0IFEYR… https://t.co/VqgdcFSizr
975,786962206168588292,Donald Trump to claim Mexican billionaire Carlos Slim behind NYT sex assault stories: WSJ...  https://t.co/cfkUgYCIa7
976,786998944089903104,Trump: Sex Assault Allegations Against Me Are A Mexican Plot To Discredit Me https://t.co/PoVbignt1g
977,786940886533836800,“Ben Carson tries to silence female reporter for pressing him on Trump assault allegations” by @RayOfLaurel https://t.co/PmRDbLRvoV
978,787086273706127360,TheChat: Roy Blunt refuses to talk about Donald Trump’s sexual assault allegations - Kansas City Star#No Vote Blue https://t.co/ez7BrUamSS
979,787128644539785222,"Professor backs up Toronto writer’s assault accusation against Trump
 https://t.co/66mkLA7b7I"
980,787072847726448640,Donald Trump Finds Worst Possible Character Witness To Dispute Assault Allegations… https://t.co/Vuy0l0kLQh
981,787123338774667264,#Alabama Senator Jeff Sessions had the opportunity to endorse Rubio or Cruz - and he chose Trump.
982,787114081941499904,LOL: Donald Trump finds worst possible character witness to dispute assault allegations https://t.co/xQACpSlKPh via @HuffPostPol
983,787067130877444096,"#Situationroom Trump saying SHE WASN'T MY FIRST CHOICE speaks of his participation in the sexual assault game, but with much better choices."
984,787069433546051584,"Hillary to Disappear for 20 Days Prior to the Election, Probably Due to Poor Health https://t.co/w2RCpEsjp6 via @youngcons"
985,787109321402449920,First newspaper to endorse Trump: Santa Barbara News-Press (but with no accompanying editorial to support their position)
986,787064471692906496,Donald Trump mocked women who accused him of sexual assault https://t.co/8qd2X9kYq8 https://t.co/ypd0mo0Cuy
987,787117978429034496,New email shows DNC planned Fake groping assault scheme on Trump @wikileaks tweeted about it. @JudgeJeanine @kimguilfoyle @Hannity #Hannity
988,787062408124755968,"Megyn Kelly explains why Donald Trump can't discredit new female sex-assault accusers
SOMEBODY FIRE HER
BIAS ASS!
 https://t.co/JvEBc7k9A3"
989,787132650125402112,Now Donald Trump is attacking the looks of the women accusing him of assault https://t.co/dCAaNNO7E6 via @MotherJones
990,787145761511333889,NBC News: Democrats Call on FBI to Investigate Trump Ties to Russia https://t.co/rjbgFmqt4F
991,787141030336311296,"2 More Women Accuse Donald Trump of Sexual Assault: …  are accusing Donald Trump of sexual assault. The
     ... https://t.co/tYC98bBEBc"
992,787143467231088640,The Clinton Foundation involves the entire Federal Government all Politicians They don't want Trump to expose them… https://t.co/exWpcrpJj3
993,787147586046009344,2 additional women accuse Trump of sexual assault – CNN https://t.co/yUQ2lVedrV
994,787087439730925568,She accused Trump of sexual assault. Lou Dobbs tweeted her phone number. https://t.co/3Z5UL4PdYc https://t.co/taVAHNIlsE
995,787091415922728960,Disney sued for replacing American workers with foreigners Judge ruled today it's ok to do this ? #Trump 2016  https://t.co/c4IujnD68j
996,787112542619435008,"Check out this article! Woman accuses Trump of assault in NYC club https://t.co/COPidIpHsm. Article posted at... October 14, 2016 at 08:53PM"
997,787132763363168256,SHE LIED: Witness Refutes Sex Assault Claim by Trump Accuser: Jessica Leeds accused a young Donald Trump of g... https://t.co/jwwwEiODuj
998,787075808888172544,Donald Trump finds worst possible character witness to dispute assault allegations https://t.co/oHNmaOtKYi # via @HuffPostPol
999,787071279048171520,New York Post: Eyewitness Challenges Sexual Assault Claims Against Trump https://t.co/1J3H1rGQSe Make sure U get this truth out! #tcot #ccot
1000,787058821994807296,"Michelle Obama attacks Trump over sexual assault comments https://t.co/9FmZmrw7dD
Runs mouth, but says nothing about black/black murders 🙊🙈"
1001,787099640940277760,"Jill Harth, woman who sued Trump over alleged sexual assault, breaks silence https://t.co/nNXVSkN4OZ"
1002,787077130102374402,Trump camp puts forward witness to refute sex assault claim https://t.co/eP8sbQ8xld via @nypost by #RossMcleanSec via @c0nvey
1003,787120545338753024,#News Donald Trump rallies support in North Carolina as Gloria Allred unveils sixth sexual assault accuser Su... https://t.co/OZsQ0y6HZv
1004,787087188047622144,#Trump camp puts forward witness to refute sex assault claim https://t.co/HaUujqUktc  @julieroginsky #MSM #Hillary2016 @ScottPresler
1005,787064794654334981,Some in the crowd at Trump rally today called for jailing People writer who accused him of sexual assault. https://t.co/w48xIBSExq
1006,787121510053928960,"Trump claims to be 'victim' amid sexual assault allegations | Washington Examiner - ""Come on, man!"" @realDonaldTrump https://t.co/bYcR9QBCrm"
1007,787076299642638336,WikiLeaks’ Podesta Emails Reveal Hillary Clinton’s Anti-BDS Strategy - https://t.co/pzlHqciZM9
1008,787086470825730049,Donald Trump finds worst possible character witness to dispute assault allegations https://t.co/HpR6ODjOJa via @HuffPostPol
1009,787090132457299969,"""Hannity Mocks Woman Accusing Trump Of Sexual Assault: ""It Was Alright For The First 15 Minutes”"" https://t.co/8RkuqFHowP"
1010,787057962141507584,New York Post: Eyewitness Challenges Sexual Assault Claims Against Trump - Breitbart https://t.co/1Pfsi3oNB4
1011,787076916222234626,"Furious Trump Lashes Out At Accusers, As Witness Emerges Refuting Assault | Zero Hedge https://t.co/b0rOCUpR3W"
1012,787101947799171072,CorrectRecord: For the 2nd time in 2 days #Trump suggested he didn’t sexually assault a woman because she was too … https://t.co/b74IxLkpUj
1013,787133765810319365,SHE LIED: Witness Refutes Sex Assault Claim by Trump Accuser from 1980 https://t.co/NgVifD2FUL #Trump2016
1014,787088991623352320,"@cnn
@NBCNews
@FoxNews
Be fare interview him
Trump camp puts forward witness to refute sex assault claim https://t.co/oPeNI4eeaP via @nypost"
1015,787134076167659520,Professor backs up Toronto writer’s assault accusation against Trump https://t.co/EwohrKMQN5 via @torontostar
1016,787092594509553664,Seth Meyers lambasts Donald Trump supporters who dismiss his sexual assault allegations https://t.co/jKCXyGMcsT
1017,787108331559149568,Donald Trump just claimed he’s the ‘victim’ of women accusing him of sexual assault: As the growing numb... https://t.co/WTZEYsUQY8 #NWO
1018,787088102393319424,Melania Trump keeps a low profile as sexual assault allegations fly https://t.co/T7GKcEKhrL https://t.co/3jW8ZWLmhY
1019,787130611689463808,Obama unleashes blistering attack on Trump https://t.co/dcovwDmy9X https://t.co/iZsUfzypVx
1020,787127658907770880,follow @zacseth || Woman accuses Trump of assault in NYC club https://t.co/Cagj8GlFvb
1021,787094049928773632,Donald Trump thinks sexual assault is about attraction. It's not. https://t.co/rfDgzezZa9 via @Mic
1022,787081093719662596,Donald Trump repudiating assault accusations by saying the women aren't hot enough to grope may be as close to Peak Trump as I can process.
1023,787083199289495552,"“@HuffPostPol: Donald Trump finds worst possible character witness to dispute assault allegations https://t.co/m0AQveHbkW"""
1024,787127994452148224,Breaking news: Woman accuses Trump of assault in NYC club https://t.co/8pMMFOzbFI
1025,787132893378256896,"@LKlimist @FoxNews You Trumpkins are frantically trying to hide and deflect from Trump sexual assault scandals, yet Trump bragged about it."
1026,787083669013880832,Donald Trump rallies support in North Carolina as Gloria Allred unveils sixth sexual assault accuser Summer Zervos:  https://t.co/3xZJ7f6rXK
1027,787101746497744897,@sherigreatfalls  Sexual assault is sexual assault. @realDonaldTrump BRAGGED ABOUT IT! Bill's affairs CONSENSUAL. Learn the diff. #maddow
1028,787275243853385728,Mainstream GOP far too invested in voter fraud hysteria to defend integrity of election from Trump's accusations of rigging.
1029,787177457875054592,"TONIGHT: @realDonaldTrump says he's the victim, as more women come forward with allegations of sexual assault. Deta… https://t.co/pGE5TRswpN"
1030,787327190308302848,Trump deflects sexual assault accusations by blaming HRC for Bill's indiscretions.  HRC only kept for better or worse marriage vows. #trump
1031,787379086448525313,#WomenWhoVoteTrump: Female voters to show their support for Trump amid sexual assault allegations https://t.co/WVoGBFb7nG via @YahooNews
1032,787327324538621953,Nigel Farage dampens his support for Donald Trump amid sexual assault storm https://t.co/NXepMmVl1h https://t.co/jAHtgbeRvY
1033,787238463997353984,Obama Threatens Cyber Attack on Russia Over Wikileaks Releasing Hillary ... https://t.co/8pXkSQR8GO via @YouTube
1034,787267933198229504,"Trump rejects assault claims, says he is a victim of smears... https://t.co/DwxAd9vu4y"
1035,787334387746562048,Trump's dark attack ad hits Clinton on 'corruption' https://t.co/8RRQr8rFGI
1036,787325789410693120,Trump Sexual Assault Accuser Sent Glowing Email To His Assistant In April https://t.co/Za2HrLYjZl via @dailycaller
1037,787395259688820736,"""WIKILEAKS: Wife of Mexican-American Judge Suing Trump Is BIG Podesta and Hillary Fan"" https://t.co/e1Is9nf6wM"
1038,787206046230122496,"Trump camp puts forward witness to refute sex assault claim | New York Post,,,,,
https://t.co/F2Uyf4M1Bz"
1039,787262728054435845,Women Lying On Donald Trump About Sexual Assault And I Can Prove It...  https://t.co/Q05CCcmApB
1040,787319258879553536,[It's like a TV movie… a bad one.] Trump to claim Mexican billionaire is behind flurry of sex assault stories https://t.co/XOs23ORbn0
1041,787250669430374400,"""The Groper"" Trump Claims Female Accuser Wasn't Hot Enough For Him To Sexually Assault via @politicususa https://t.co/GUKgV1uINR"
1042,787310488585588741,Trump doesn't pay workers.  USA TODAY exclusive: Hundreds allege Donald Trump doesn’t pay his bills https://t.co/848OTRTXme
1043,787151407031857152,US election 2016: Trump says sex assault claims aimed to hurt him: Republican presidential candidate Donald T... https://t.co/q49CS8lPlU
1044,787309205145268225,@FoxNews @newtgingrich Rupert Murdoch Prepares Final Assault on Donald Trump - And Chris Wallace Debate Prep... https://t.co/HyMjSrnAYL via
1045,787296722905100292,Donald Trump Laughs About Sexual Assault as #Fashion Designers Call for Feminism https://t.co/RcbS9CAf96
1046,787397956617908224,WIKILEAKS: Wife of Mexican-American Judge Suing Trump Is BIG Podesta and Hillary Fan: Gonzalo Curiel the acti... https://t.co/NDkNvAksHu
1047,787369594742829056,"Witness Refutes Trump Sex Assault Claim Took Place, Says Alleged Victim Aboard Plane was 'Flirtatious' https://t.co/TAQEIPPur3"
1048,787203433208045568,“Trump suggests women speaking out are too ugly for him to sexually assault” by @atrupar https://t.co/JJD7xnKNTb
1049,787369422763667456,Trump fundraises off pledge to investigate Clinton: Donald Trump's campaign on Saturday sought donations by r... https://t.co/JG6HWIIKzx
1050,787372203591557120,The White House Warns Trump: Do Not Attack Michelle Obama! https://t.co/QxIz5Xzsun
1051,787318277437464578,Trump Sexual Assault Accuser Hoax Debunked https://t.co/tfE3LXqKrK https://t.co/zv7XmbWWeT
1052,787251449591889922,Nigel Farage just dealt a huge blow to Donald Trump over sex assault brag https://t.co/sn569b368q via @HuffPostUK
1053,787216452302479360,2 New Trump Accusers Come Forward With Sexual Assault Allegations https://t.co/yOtHhfPCBd https://t.co/1MtMhgbhd0
1054,787350066071601153,"NEW: Cathy Heller, 63, accuses Trump of sexual assault in The Guardian

https://t.co/LFC7W0NTJq"
1055,787389115016753152,WIKILEAKS: Wife of Mexican-American Judge Suing Trump Is BIG Podesta Fan https://t.co/EKTSOf0RDr https://t.co/iXVYywXagV
1056,787288279779381249,Judge Jeanine Detects Something Fishy With Trump “Sexual Harassment” Allegations – Warns Us Why [VIDEO] https://t.co/Bb1V5PsuvU #g8m
1057,787327328732876800,Trump Sexual Assault Accuser Sent Glowing Email To His Assistant In April - Daily Caller
1058,787397981779664900,Female Evangelicals Respond to Trump And To The Evangelical Men Who Defend Him via @PolitomixNews https://t.co/Hj558MgSoQ
1059,787300279683313664,"Former CIA chief Podesta change the narative All emails leaks nothing else than a foreign Cyber attack , spy game to blame @realDonaldTrump"
1060,787300673914220544,Watch Another Apprentice Contestant Accuse Donald Trump Of Sexual Assault… With Gloria… https://t.co/t2cxeaRhSN https://t.co/LVKplE1OML
1061,787335809603080193,Trump Sexual Assault Accuser Sent Glowing Email To His Assistant In April https://t.co/f3nYf0EhTH via @dailycaller #shakedownstreet
1062,787231748929224704,#CNN calls out #IvankaTrump for ignoring questions about sex assault allegations against… https://t.co/vQYdX045Ad https://t.co/B12KJTSibI
1063,787284953700691968,bustle: Sexual assault survivors speak out against trump https://t.co/STGQiUK8HN https://t.co/3ygUjguYNu
1064,787358211401625600,New Emails Reveal What Hillary Really Thinks About Environmentalists https://t.co/phNRoZfQmP
1065,787342570816872448,"Donald Trump stokes fears of a 'rigged election', battling the sexual assault allegations by eight women as '... https://t.co/MDs2E7XBar"
1066,787195568871264256,"Jessica Leeds' (Trump assault accuser) SEEN WITH Hillary Clinton
out partying years ago..another lying bitch.. https://t.co/fcFcp6EsDp"
1067,787372480415592449,@syedmahmood @realDonaldTrump B/c he's losing now he foment his people by saying it's rigged. If they r violent after election he's to blame
1068,787212962649866240,2 additional women accuse Trump of sexual assault - CNN https://t.co/eruefRYoxR #BreakingNews
1069,787347708843397120,Hillary Clinton sets sights on gun manufacturers after judge dismisses Sandy Hook families’ lawsuit https://t.co/IStP9tK1xT
1070,787339181844488192,"Trump's America⚡ FBI thwarts mosque attack in Kansas

https://t.co/r4oi6XQ652"
1071,787311897909530624,US election 2016: Trump says sex assault claims aimed to hurt him - BBC News https://t.co/CAS19jTkij
1072,787383570151055360,LIAR: ‘Apprentice’ Chick Accuses Trump Of Sexual Assault - There's Just One BIG Problem! https://t.co/dvEob30UU7 via @Doug_Giles
1073,787333574060019712,Conservative Christian Dr. James Dobson Is Standing By Donald Trump :)   “I do not condone nor defend Donald... https://t.co/Ml2J5xbAlg
1074,787418961705050112,"""Trump claims claims sexual assault victims coming forward are part of a Mexican conspiracy"" #gapol #Dunwoody #UGA https://t.co/oc2sJ5wgiH"
1075,787575220492206080,VIDEO : Judge Jeanine Talks with Witnesses that TOTALLY DEBUNK Trump Accuser's Claims https://t.co/qj26Oircwc
1076,787477593859629056,Breaking: DNC planning to fake Trump 'assault' scandal all the way back in May https://t.co/xmBkXckEgW
1077,787427518059909120,"Aliens Sexually Assault 70,000 American Women, But Ryan Targets Trump https://t.co/a04JomgsJ9"
1078,787565061900349440,Michelle Obama’s Perverted Secret EXPOSED After She Accuses Trump Of Sexual Assault https://t.co/orSKQL3f5L
1079,787550570576052224,Hillary Clinton's Hacked Emails Reveal Extreme Corruption Clinton Foundation: https://t.co/VHfTNcqf9J via @YouTube
1080,787495323182637057,Trump campaign releases 2016 email from sex assault accuser Summer Zervos - Daily Mail: Daily Mail Trump…… https://t.co/0vSCyLNhNg
1081,787466399258206208,"""Peter Thiel to Donate $1.25 Million in Support of Donald Trump"" by DAVID STREITFELD via NYT https://t.co/FaVk3Nih5z"
1082,787469620500234240,‘As a Survivor of Sexual Abuse…’: CNN’s Lemon Scolds Trump Supporter For Dismissing Assault Accusations: Duri... https://t.co/BJlVi2tWqJ
1083,787465208084082689,@mitchellvii I am watching it right now^ Justice w/Judge @JudgeJeanine  is  saying she has known Trump for 25 years &amp; he has never done this
1084,787526063249383425,"2nd amendment stuff, Hillary Clinton would take away from American's the right to defend themselves with a hand gun."
1085,787474662057914369,Hillary Clinton President - Even Mike Pence can't defend Donald Trump's ... https://t.co/rcwp7IeNVr qua @YouTube
1086,787498775111663616,Professor backs up assault accusation against Trump - she told exact story after it happened in 2005 https://t.co/SL27uX9CQE  @torontostar
1087,787499832067887104,Peter Thiel to Donate $1.25 Million in Support of Donald Trump - The New York Times https://t.co/d4fP7bTnVB
1088,787446618949902336,Ted Cruz Launches MASSIVE Attack On Hillary Clinton – “She’s An Absolute Disaster!” https://t.co/EXQ2FzYuqx       WE HAVE 2 GIVE HIM CREDIT
1089,787610083534381057,#DNC Planned a Fake #Trump “Assault” Scandal Clear Back in May - https://t.co/GKrXlyIo4F https://t.co/xJHOnIxE0K
1090,787405795776425984,Trump camp puts forward witness to refute sex assault claim https://t.co/HSrPLSqy6C via @nypost by #nypost via @c0nvey
1091,787470161548836864,nytimes: Peter Thiel to Donate $1.25 Million in Support of Donald Trump https://t.co/Ee5tzXCF4P
1092,787505309837209600,@MegfromCT @WhiteHouse Donald Trump and Mitt Romney pay less taxes or no taxes. Be irate at them. It would s unfair. https://t.co/hOB8zcFdtg
1093,787479581963984896,What the Benghazi attack taught me about Hillary Clinton | https://t.co/PnevhyzJJP Gregory N. Hicks retired from the State Department
1094,787495545501720576,‘As a Survivor of Sexual Abuse…’: CNN’s Lemon Scolds Trump Supporter For Dismissing Assault Accusations https://t.co/HqXGaYTmyT
1095,787466374088122368,"""Peter Thiel to Donate $1.25 Million in Support of Donald Trump"" by DAVID STREITFELD via NYT The New York Times https://t.co/UIATozHEyk"
1096,787567154832871425,"Hillary to Disappear for 20 Days Prior to the Election, Probably Due to Poor Health https://t.co/muYylgSEaM https://t.co/aH15b0ZaeJ"
1097,787447529113780226,“Apprentice” Star Accuses Trump Of Assault… But A New Email Proves She Lied BIG TIME https://t.co/LvBvzp6CJi via @Patriotic_Folks
1098,787479628113858560,Peter Thiel to Donate $1.25 Million in Support of Donald Trump: The billionaire investor... https://t.co/iXgdF5RbXK #digital #technology
1099,787470530651693056,Peter Thiel to Donate $1.25 Million in Support of Donald Trump https://t.co/cibSxfdFbQ
1100,787477593851330560,"""Peter Thiel to Donate $1.25 Million in Support of Donald Trump"" https://t.co/reLSTp4RLT https://t.co/SkXvynhbuB"
1101,787486942959067136,WallStreetJournal Hacked emails posted by WikiLeaks reveal Hillary Clinton’s sympathy for Wall Street  http:/... https://t.co/wLKuZ0W2J8
1102,787463714911969312,"""Hacked Transcripts Reveal a Genial Hillary Clinton at Goldman Sachs Events"" by AMY CHOZICK and NICHOLAS CONFESSORE via @NYTimes …"
1103,787411936224878592,"""Trump Sexual Assault Accuser Sent Glowing Email About Him To His Assistant In April"" #TCOT #PJNET https://t.co/BsXEgdyd62"
1104,787482253731459072,House Dems ask FBI to investigate Trump over Podesta emails https://t.co/5IVTVGicFR.  Wow
1105,787508048722010112,"Top story: Peter Thiel to Donate $1.25 Million in Support of Donald Trump https://t.co/PUeXZeypGC, see more https://t.co/c7MHoVvb7u"
1106,787511173470093312,Top YouTubers are being offered money to endorse Hillary https://t.co/PHqGn8Q0A7
1107,787469578569777153,"#iphone #iphone6 Peter Thiel to Donate $1.25 Million in Support of Donald Trump: The billionaire investor, th...  https://t.co/SZwL8ZMrnW"
1108,787438821713534976,"BREAKING: Russian Hackers Reveal PROOF Megyn Kelly Is Working For Hillary, You’ll Vomit https://t.co/d8albJCtlb  @Proud Patriots #sickening"
1109,787533118085488640,"Top story:-( Peter Thiel to Donate $1.25 Million in Support of Donald Trump https://t.co/BUWWZyM3nA, see more https://t.co/fBX9vdgE1q"
1110,787521315293040640,"Alec Baldwin's Trump Addresses Assault Accusers on 'SNL': ""They Need to Shut the Hell Up"" https://t.co/TAwFwH3LfA"
1111,787627150170095616,Female Evangelicals Respond to Trump And To The Evangelical Men Who Defend Him https://t.co/URNRxZw2NK https://t.co/b5lalrRh4L
1112,787579301537415168,Leaked Emails Reveal The Incredible Depth Of Corruption Of Crooked Hillary And Clinton Foundation https://t.co/tRFhi2s1gS
1113,787473361832062976,BREAKING: Washington Post Drops MAJOR Donald Trump Sex Assault Announcement (DETAILS) https://t.co/fZ2WTUrzXX via @Bipartisan Report
1114,787621701777551360,'The Atlantic' Editors Endorse #Hillary #Clinton for President - The Atlantic https://t.co/M3pmF6jcVa
1115,787743462393348100,Pamela Anderson responds to Donald Trump's sexual assault comments https://t.co/8DES6jnycT
1116,787672847099437056,@CNN Reports: Peter Thiel to donate $1.25 million to Trump campaign https://t.co/rkoaRjdQeb
1117,787660272571936768,"Peter Thiel to Donate $1.25 Million in Support of Donald Trump https://t.co/94ZsplsNk8, see more https://t.co/hNDzHbHcpF"
1118,787977202587541504,Trump Blames ‘Animals’ Supporting Clinton For GOP Office Attack https://t.co/FDPXAAOUFB
1119,788020915632087040,Trump senior adviser defends Trump’s attacks on sexual assault accusers’ looks: But sexual assault… https://t.co/2vbJAoo51e | @thinkprogress
1120,787771476170596352,"@seanhannity Cathy O'Brien describes her sexual assault perpetrated by Hillary Clinton in her book, Trance Formatio… https://t.co/gFZqRk5e9h"
1121,788013097449652224,Here's the advice Donald Trump gave Bill Cosby about sexual assault accusations https://t.co/PnvXXJNwbG
1122,787810067949166592,"Podesta Emails Reveal Hillary Planned Obama ""Hit"" For Cocaine Use In 2008 Campaign https://t.co/JQabr9BqCb @BarackObama #RiggedSystem #MAGA"
1123,787677083359064064,https://t.co/oDaU0nJFfy (LV.12) Peter Thiel to Donate $1.25 Million in Support of Donald Trump - The New York Times https://t.co/WQzpi6URPN
1124,787978649639063552,"Hillary Clinton picks up support from women, swing voters to build lead https://t.co/eN6nScVTWe"
1125,787862526105182208,Peter Thiel 2 Donate $1.25 Mill in Support of Donald Trump https://t.co/GnWRtRivY1 what a #asswhole i guess the rich stick 2gether #funding
1126,787808952264200192,USA TODAY exclusive: Hundreds allege Donald Trump doesn’t pay his bills https://t.co/ZVI5KLymat via @usatoday
1127,787811871516655616,Donald Trump’s Hotel Chain to Pay Penalty Over #DataBreaches https://t.co/Wm4rCY0wXl #security #data https://t.co/w3HSNoorVz
1128,787806758647369728,AP source: GOP VP nominee Mike Pence to say in statement he cannot condone or defend Donald Trump's comments... https://t.co/FkPIOAXNSv
1129,787820335617994752,How can  Giuliani be dubious? Trump confessed in a video to sexual assault. The accusers are merely confirming what… https://t.co/nCkFRi0cbr
1130,787769202862067712,'BUCK UP!' Judge Jeanine warns Christians they 'may not have a place in Hillary's America' https://t.co/jEvYR4QNlY
1131,787704958715961344,GritenMiNmbreDuroShW 'ABUSE OF POWER': Biden says Trump's words are 'sexual assault'; Bill Clinton's past 'shouldn't matter':
1132,787695144036405248,Leaked emails reveal Hillary's life of deceit... https://t.co/mIIpQ9EDT1 by #lobaoeletrico via @c0nvey
1133,787892192413044736,"#KILO Clinton, Trump react to attack on GOP office https://t.co/7OR9T833Cc"
1134,787826195056517120,"Trump, Clinton react to attack on local NC GOP headquarters https://t.co/pYbHazN8oX   Track them down and prosecute"
1135,787872613410353152,"Still struggling to understand this one.
Peter Thiel to Donate $1.25 Million in Support of Donald Trump
https://t.co/PUR7Q78rxZ"
1136,787883396957544448,Trump Sexual Assault Accuser Sent Glowing Email To His Assistant In April https://t.co/SAOgLcN5iY
1137,788031485253005314,Hillary Clinton considered drone attack on Julian Assange - report https://t.co/dQey8SCTzs
1138,787827616921169920,"Podesta Emails Reveal Hillary Planned Obama ""Hit"" For Cocaine Use In 2008 Campaign. https://t.co/MBB3Ysmrp5"
1139,787657403693236224,"Judge Jeanine: ""There are two candidates . I choose Donald Trump.""
https://t.co/F6h4A3UUYR
#CNNSOTU  #PodestaEmails9 #HillaryGropedMe"
1140,787731584145362944,WikiLeaks reveal Hillary campaign deciding to take donations from foreign agents #TakeTheMoney https://t.co/KZPyrdFPN8
1141,787851855799857152,Peter Thiel of the Facebook board of directors. To donate 1.25m to Donald Trump? LinkedIn and Facebook tisk tisk...
1142,787687258753302528,BOOM: Trump Asks Supporters To Boycott Magazine Printing Assault Allegations The low tactics of the Clintons in Fabricating Stories: NASTY:
1143,787664622082031616,"JUDGE JEANINE Speaks With Witnesses Who TOTALLY DEBUNK Trump Groper Accusers (VIDEO)

https://t.co/ycaMpx5gsb"
1144,787743726659600385,"NYT Responds To Donald Trump, Declines To Take Down Sexual Assault Story https://t.co/BjbmpQwAOm"
1145,787889336117178370,‘BUCK UP!’ Judge Jeanine Warns Christians They ‘May Not Have a Place in Hillary’s America’ https://t.co/paIkk8AQVb
1146,787731437357260802,.HillaryClinton’s team unleashes Watergate attack against realDonaldTrump https://t.co/OP626DBjm2 | AP Photo https://t.co/hzIwbYGfWW
1147,787705206154924032,#HillaryGropedMe WikiLeaks reveal Hillary campaign deciding to take donations from foreign agents https://t.co/7Ge09kNtDj
1148,787777042016116736,"Do you approve of Trump's threat to appoint Special Prosecutor to Investigate Clinton Email Scandal?; I voted Yes, https://t.co/NcB8dumAwu"
1149,787696209372655617,"#Biden says #Trump's words are sexual assault; Bill #Clinton's past shouldn't matter

https://t.co/KhzUAEAMkl #SundayBrunch #SundayBreakfast"
1150,787732397840211968,Time to cancel my @paypal account and @ebay. Peter Thiel to Donate $1.25 Million in Support of Donald Trump.. https://t.co/pmYezw7iES
1151,787709807335702528,"Hillary Clinton Picks Up Support From Women, Swing Voters to Build Lead – Wall Street Journal https://t.co/ykSRqLkAmp"
1152,787880494532878336,Rupert Murdoch Prepares Final Assault on Donald Trump- Chris Wallace Debate Prep.@FoxNewsSunday. https://t.co/oTBEtYYQbt via @thelastrefuge2
1153,787763800610963457,"Federal Judge Ronnie Abrams Orders Hearing in Donald Trump Child Rape Lawsuit:
https://t.co/Jm9A9lMcga"
1154,787717843596955648,Trump demands NYT retract 'libelous article' as new allegations of sexual assault emerge https://t.co/Q3ivqBCSLD
1155,787792808396541952,Tech investor Thiel to donate $1.25 million to Trump campaign https://t.co/P4Eq08o1Ip https://t.co/eiaj71yBGm
1156,788019384715350016,Donald Trump responds with fury to sexual assault allegations | Toronto Star https://t.co/LmUuu2pBbV
1157,787733907777126404,Top Democrats call on FBI to investigate Trump ties to Russia https://t.co/oHNohVB4ty via @nbcnews
1158,788016960386719744,@realDonaldTrump I believe the women. Your prosecuted their case with your bragging of sexual assault on the Access Hollywood tape!
1159,788006160074960896,"Judge Jeanine DESTROYS Trump Accusers In 9 Words: ""All on One Day? It's A Little Too..."" ⋆ US Herald https://t.co/Kfh2MzY7jZ"
1160,787726601312010240,What a waste of money // Reports: Peter Thiel to donate $1.25 million to Trump campaign https://t.co/z3vGwwMR5P
1161,787691184609165312,Watch Alec Baldwin's Donald Trump address assault accusers on #SNL https://t.co/3K14Om7EfV
1162,787718988633481216,RelNews: Peter Thiel to donate $1.25 million in support of Donald Trump -CNBC International- https://t.co/Lzuai0Hold
